Done with benching. Current timestamp: 2017-06-22 08:55:44.686
QUERY357, 37856, 406036265, 2017-06-21 14:32:05.301, 326013, OK
QUERY358, 18819, 181923029, 2017-06-21 14:50:48.724, 1449436, OK
QUERY359, 12638, 129528111, 2017-06-21 14:55:57.880, 1758592, OK
QUERY360, 9385, 91618551, 2017-06-21 14:59:19.700, 1960412, OK
QUERY361, 12414, 141521503, 2017-06-21 14:54:53.876, 1694588, OK
QUERY362, 8229, 84494344, 2017-06-21 14:59:57.729, 1998441, OK
QUERY363, 17623, 194684962, 2017-06-21 14:49:44.509, 1385221, OK
QUERY364, 40098, 421247473, 2017-06-21 14:30:48.720, 249432, OK
QUERY365, 11114, 117249151, 2017-06-21 14:57:03.380, 1824092, OK
QUERY366, 20352, 231808806, 2017-06-21 14:46:38.308, 1199020, OK
QUERY367, 4921, 54931688, 2017-06-21 15:02:35.553, 2156265, OK
QUERY368, 4897, 60598795, 2017-06-21 15:02:05.308, 2126020, OK
QUERY369, 24219, 277094356, 2017-06-21 14:42:51.734, 972446, OK
QUERY370, 34127, 369884216, 2017-06-21 14:35:06.353, 507065, OK
QUERY371, 51061, 369518446, 2017-06-21 14:35:08.198, 508910, OK
QUERY372, 38294, 288332184, 2017-06-21 14:41:55.522, 916234, OK
QUERY373, 7894, 63806332, 2017-06-21 15:01:48.196, 2108908, OK
QUERY374, 75935, 380196801, 2017-06-21 14:34:14.612, 455324, OK
QUERY375, 29200, 185557161, 2017-06-21 14:50:30.461, 1431173, OK
QUERY376, 57024, 427573207, 2017-06-21 14:30:17.205, 217917, OK
QUERY377, 37928, 269398270, 2017-06-21 14:43:30.212, 1010924, OK
QUERY378, 37586, 161637172, 2017-06-21 14:53:06.576, 1587288, OK
QUERY379, 9614, 76047272, 2017-06-21 15:00:42.828, 2043540, OK
QUERY380, 49541, 300077280, 2017-06-21 14:40:56.798, 857510, OK
QUERY381, 74047, 427161417, 2017-06-21 14:30:19.256, 219968, OK
QUERY382, 36867, 337863733, 2017-06-21 14:37:47.297, 668009, OK
QUERY383, 14259, 150044973, 2017-06-21 14:54:08.446, 1649158, OK
QUERY384, 10386, 99423955, 2017-06-21 14:58:38.162, 1918874, OK
QUERY385, 13854, 129490662, 2017-06-21 14:55:58.078, 1758790, OK
QUERY386, 21778, 253201598, 2017-06-21 14:44:51.251, 1091963, OK
QUERY387, 20010, 186305100, 2017-06-21 14:50:26.694, 1427406, OK
QUERY388, 23546, 233669931, 2017-06-21 14:46:28.991, 1189703, OK
QUERY389, 29108, 247007628, 2017-06-21 14:45:22.254, 1122966, OK
QUERY390, 35769, 367140076, 2017-06-21 14:35:20.185, 520897, OK
QUERY391, 44182, 442586521, 2017-06-21 14:29:02.742, 143454, OK
QUERY392, 5487, 54947653, 2017-06-21 15:02:35.469, 2156181, OK
QUERY393, 19867, 212306883, 2017-06-21 14:48:16.005, 1296717, OK
QUERY394, 6894, 77071076, 2017-06-21 15:00:37.356, 2038068, OK
QUERY395, 42166, 443196773, 2017-06-21 14:28:59.703, 140415, OK
QUERY396, 29482, 339681484, 2017-06-21 14:37:38.165, 658877, OK
QUERY397, 10144, 99619075, 2017-06-21 14:58:37.123, 1917835, OK
QUERY398, 35775, 409827996, 2017-06-21 14:31:46.197, 306909, OK
QUERY399, 11667, 121928940, 2017-06-21 14:56:38.452, 1799164, OK
QUERY400, 21479, 235693280, 2017-06-21 14:46:18.867, 1179579, OK
QUERY401, 8957, 91643807, 2017-06-21 14:59:19.567, 1960279, OK
QUERY402, 34071, 405458951, 2017-06-21 14:32:08.209, 328921, OK
QUERY403, 4560, 55094430, 2017-06-21 15:02:34.687, 2155399, OK
QUERY404, 6624, 88480776, 2017-06-21 14:59:36.445, 1977157, OK
QUERY405, 34318, 387484331, 2017-06-21 14:33:37.888, 418600, OK
QUERY406, 38529, 455603965, 2017-06-21 14:27:58.270, 78982, OK
QUERY407, 35951, 396661255, 2017-06-21 14:32:52.274, 372986, OK
QUERY408, 24172, 257306761, 2017-06-21 14:44:30.719, 1071431, OK
QUERY409, 36431, 400840340, 2017-06-21 14:32:31.241, 351953, OK
QUERY410, 36847, 427701473, 2017-06-21 14:30:16.565, 217277, OK
QUERY411, 3649, 34617569, 2017-06-21 15:04:24.169, 2264881, OK
QUERY412, 34181, 382277271, 2017-06-21 14:34:04.121, 444833, OK
QUERY413, 41393, 465193446, 2017-06-21 14:27:13.034, 33746, OK
QUERY414, 10339, 105087950, 2017-06-21 14:58:08.024, 1888736, OK
QUERY415, 19532, 219063787, 2017-06-21 14:47:42.181, 1262893, OK
QUERY416, 28935, 324935704, 2017-06-21 14:38:52.246, 732958, OK
QUERY417, 3022, 35142653, 2017-06-21 15:04:21.365, 2262077, OK
QUERY418, 25303, 283354436, 2017-06-21 14:42:20.401, 941113, OK
QUERY419, 2468, 25435581, 2017-06-21 15:05:13.162, 2313874, OK
QUERY420, 12540, 147838213, 2017-06-21 14:54:20.209, 1660921, OK
QUERY421, 32037, 365299570, 2017-06-21 14:35:29.466, 530178, OK
QUERY422, 22465, 257487591, 2017-06-21 14:44:29.818, 1070530, OK
QUERY423, 3442, 39518078, 2017-06-21 15:03:58.002, 2238714, OK
QUERY424, 41100, 456189416, 2017-06-21 14:27:55.367, 76079, OK
QUERY425, 22859, 249040788, 2017-06-21 14:45:12.079, 1112791, OK
QUERY426, 3950, 42496041, 2017-06-21 15:03:42.089, 2222801, OK
QUERY427, 17735, 191940174, 2017-06-21 14:49:58.339, 1399051, OK
QUERY428, 31487, 362641286, 2017-06-21 14:35:42.877, 543589, OK
QUERY429, 35503, 375769569, 2017-06-21 14:34:36.657, 477369, OK
QUERY430, 28800, 327062975, 2017-06-21 14:38:41.559, 722271, OK
QUERY431, 33881, 396811467, 2017-06-21 14:32:51.518, 372230, OK
QUERY432, 26190, 279309299, 2017-06-21 14:42:40.639, 961351, OK
QUERY433, 29130, 344574330, 2017-06-21 14:37:13.696, 634408, OK
QUERY434, 21325, 237025154, 2017-06-21 14:46:12.205, 1172917, OK
QUERY435, 37990, 441499787, 2017-06-21 14:29:07.890, 148602, OK
QUERY436, 36243, 401284501, 2017-06-21 14:32:29.000, 349712, OK
QUERY437, 36476, 431966171, 2017-06-21 14:29:55.325, 196037, OK
QUERY438, 36526, 404983932, 2017-06-21 14:32:10.355, 331067, OK
QUERY439, 31458, 342085756, 2017-06-21 14:37:26.208, 646920, OK
QUERY440, 28824, 330211883, 2017-06-21 14:38:25.729, 706441, OK
QUERY441, 26844, 311610429, 2017-06-21 14:39:59.001, 799713, OK
QUERY442, 2276, 22885610, 2017-06-21 15:05:26.767, 2327479, OK
QUERY443, 33571, 372071175, 2017-06-21 14:34:55.318, 496030, OK
QUERY444, 16982, 175999995, 2017-06-21 14:51:37.024, 1497736, OK
QUERY445, 7530, 78066377, 2017-06-21 15:00:32.029, 2032741, OK
QUERY446, 40518, 461761968, 2017-06-21 14:27:29.195, 49907, OK
QUERY447, 36463, 440108134, 2017-06-21 14:29:14.767, 155479, OK
QUERY448, 21505, 221624136, 2017-06-21 14:47:29.368, 1250080, OK
QUERY449, 13449, 142883356, 2017-06-21 14:54:46.593, 1687305, OK
QUERY450, 15725, 172992499, 2017-06-21 14:52:06.640, 1527352, OK
QUERY451, 30900, 364946157, 2017-06-21 14:35:31.247, 531959, OK
QUERY452, 28901, 320104331, 2017-06-21 14:39:16.516, 757228, OK
QUERY453, 10026, 105685890, 2017-06-21 14:58:04.853, 1885565, OK
QUERY454, 33262, 388266525, 2017-06-21 14:33:33.935, 414647, OK
QUERY455, 39137, 447046298, 2017-06-21 14:28:40.580, 121292, OK
QUERY456, 10875, 126426770, 2017-06-21 14:56:14.427, 1775139, OK
QUERY457, 1702, 11836598, 2017-06-21 15:06:25.772, 2386484, OK
QUERY458, 12212, 143025887, 2017-06-21 14:54:45.836, 1686548, OK
QUERY459, 26798, 318585777, 2017-06-21 14:39:24.146, 764858, OK
QUERY460, 22626, 260754552, 2017-06-21 14:44:13.481, 1054193, OK
QUERY461, 38450, 460365361, 2017-06-21 14:27:35.586, 56298, OK
QUERY462, 30055, 357522945, 2017-06-21 14:36:08.582, 569294, OK
QUERY463, 46842, 453915458, 2017-06-21 14:28:06.646, 87358, OK
QUERY464, 4633, 37285500, 2017-06-21 15:04:09.921, 2250633, OK
QUERY465, 6071, 64486381, 2017-06-21 15:01:44.551, 2105263, OK
QUERY466, 38626, 354837022, 2017-06-21 14:36:22.126, 582838, OK
QUERY467, 3060, 30084352, 2017-06-21 15:04:48.357, 2289069, OK
QUERY468, 14936, 145002589, 2017-06-21 14:54:35.301, 1676013, OK
QUERY469, 8669, 88746594, 2017-06-21 14:59:35.030, 1975742, OK
QUERY470, 21585, 193720900, 2017-06-21 14:49:49.357, 1390069, OK
QUERY471, 8470, 82927397, 2017-06-21 15:00:06.045, 2006757, OK
QUERY472, 31654, 328127406, 2017-06-21 14:38:36.206, 716918, OK
QUERY473, 44345, 441330584, 2017-06-21 14:29:08.730, 149442, OK
QUERY474, 31507, 313205502, 2017-06-21 14:39:50.988, 791700, OK
QUERY475, 17665, 165088263, 2017-06-21 14:52:48.215, 1568927, OK
QUERY476, 40325, 456841380, 2017-06-21 14:27:52.139, 72851, OK
QUERY477, 34697, 360522653, 2017-06-21 14:35:53.570, 554282, OK
QUERY478, 24131, 246156951, 2017-06-21 14:45:26.507, 1127219, OK
QUERY479, 11787, 103473626, 2017-06-21 14:58:16.611, 1897323, OK
QUERY480, 29565, 325036933, 2017-06-21 14:38:51.740, 732452, OK
QUERY481, 9553, 91807400, 2017-06-21 14:59:18.668, 1959380, OK
QUERY482, 6981, 66432169, 2017-06-21 15:01:34.127, 2094839, OK
QUERY483, 28530, 313670786, 2017-06-21 14:39:48.657, 789369, OK
QUERY484, 57535, 415566259, 2017-06-21 14:31:17.253, 277965, OK
QUERY485, 75953, 384260848, 2017-06-21 14:33:54.121, 434833, OK
QUERY486, 42196, 343210790, 2017-06-21 14:37:20.550, 641262, OK
QUERY487, 31604, 253312538, 2017-06-21 14:44:50.695, 1091407, OK
QUERY488, 20915, 162608398, 2017-06-21 14:53:01.397, 1582109, OK
QUERY489, 32020, 252754328, 2017-06-21 14:44:53.491, 1094203, OK
QUERY490, 10921, 96697469, 2017-06-21 14:58:52.671, 1933383, OK
QUERY491, 49323, 321285551, 2017-06-21 14:39:10.583, 751295, OK
QUERY492, 60657, 411387578, 2017-06-21 14:31:38.334, 299046, OK
QUERY493, 23557, 180179825, 2017-06-21 14:50:57.484, 1458196, OK
QUERY494, 23850, 183978132, 2017-06-21 14:50:38.403, 1439115, OK
QUERY495, 31928, 280356995, 2017-06-21 14:42:35.407, 956119, OK
QUERY496, 35331, 396331498, 2017-06-21 14:32:53.932, 374644, OK
QUERY497, 44257, 380741821, 2017-06-21 14:34:11.863, 452575, OK
QUERY498, 29835, 224673899, 2017-06-21 14:47:14.076, 1234788, OK
QUERY499, 32635, 305049483, 2017-06-21 14:40:31.920, 832632, OK
QUERY500, 7656, 76226084, 2017-06-21 15:00:41.865, 2042577, OK
QUERY501, 13943, 152512012, 2017-06-21 14:53:55.349, 1636061, OK
QUERY502, 15316, 175999995, 2017-06-21 14:51:23.753, 1484465, OK
QUERY503, 13589, 146408105, 2017-06-21 14:54:27.818, 1668530, OK
QUERY504, 57990, 363303142, 2017-06-21 14:35:39.537, 540249, OK
QUERY505, 38355, 292491028, 2017-06-21 14:41:34.731, 895443, OK
QUERY506, 4298, 46867628, 2017-06-21 15:03:18.652, 2199364, OK
QUERY507, 13859, 119206462, 2017-06-21 14:56:52.944, 1813656, OK
QUERY508, 38003, 396737415, 2017-06-21 14:32:51.887, 372599, OK
QUERY509, 40922, 374994688, 2017-06-21 14:34:40.563, 481275, OK
QUERY510, 46184, 297219952, 2017-06-21 14:41:11.073, 871785, OK
QUERY511, 38797, 269972720, 2017-06-21 14:43:27.338, 1008050, OK
QUERY512, 46913, 431359836, 2017-06-21 14:29:58.344, 199056, OK
QUERY513, 34589, 277419269, 2017-06-21 14:42:50.107, 970819, OK
QUERY514, 27080, 216185922, 2017-06-21 14:47:56.593, 1277305, OK
QUERY515, 38666, 315026243, 2017-06-21 14:39:41.874, 782586, OK
QUERY516, 9431, 56239179, 2017-06-21 15:02:28.579, 2149291, OK
QUERY517, 26328, 195477957, 2017-06-21 14:49:40.520, 1381232, OK
QUERY518, 45701, 323444229, 2017-06-21 14:38:59.736, 740448, OK
QUERY519, 25082, 164909083, 2017-06-21 14:52:49.146, 1569858, OK
QUERY520, 31073, 252587478, 2017-06-21 14:44:54.326, 1095038, OK
QUERY521, 50823, 445476881, 2017-06-21 14:28:48.387, 129099, OK
QUERY522, 21064, 174828328, 2017-06-21 14:51:56.848, 1517560, OK
QUERY523, 49325, 413015571, 2017-06-21 14:31:30.138, 290850, OK
QUERY524, 34730, 366693099, 2017-06-21 14:35:22.441, 523153, OK
QUERY525, 33196, 353964164, 2017-06-21 14:36:26.529, 587241, OK
QUERY526, 38307, 411354540, 2017-06-21 14:31:38.505, 299217, OK
QUERY527, 1577, 11562430, 2017-06-21 15:06:27.232, 2387944, OK
QUERY528, 30891, 233171800, 2017-06-21 14:46:31.484, 1192196, OK
QUERY529, 11346, 90687185, 2017-06-21 14:59:24.678, 1965390, OK
QUERY530, 32366, 265929473, 2017-06-21 14:43:47.589, 1028301, OK
QUERY531, 52062, 440266380, 2017-06-21 14:29:14.041, 154753, OK
QUERY532, 19630, 175999995, 2017-06-21 14:51:32.537, 1493249, OK
QUERY533, 25491, 245635444, 2017-06-21 14:45:29.113, 1129825, OK
QUERY534, 25050, 249867266, 2017-06-21 14:45:07.939, 1108651, OK
QUERY535, 5840, 52896003, 2017-06-21 15:02:46.419, 2167131, OK
QUERY536, 12887, 131108722, 2017-06-21 14:55:49.438, 1750150, OK
QUERY537, 33553, 238897649, 2017-06-21 14:46:02.823, 1163535, OK
QUERY538, 41047, 291679839, 2017-06-21 14:41:38.783, 899495, OK
QUERY539, 54551, 430015274, 2017-06-21 14:30:05.041, 205753, OK
QUERY540, 28002, 237972221, 2017-06-21 14:46:07.448, 1168160, OK
QUERY541, 39937, 274633075, 2017-06-21 14:43:04.046, 984758, OK
QUERY542, 23825, 159019369, 2017-06-21 14:53:20.526, 1601238, OK
QUERY543, 1813, 14037346, 2017-06-21 15:06:13.993, 2374705, OK
QUERY544, 75493, 423030641, 2017-06-21 14:30:39.836, 240548, OK
QUERY545, 32597, 199738432, 2017-06-21 14:49:19.105, 1359817, OK
QUERY546, 21885, 189485893, 2017-06-21 14:50:10.718, 1411430, OK
QUERY547, 17680, 164703778, 2017-06-21 14:52:50.235, 1570947, OK
QUERY548, 39004, 236712522, 2017-06-21 14:46:13.760, 1174472, OK
QUERY549, 5550, 47376469, 2017-06-21 15:03:15.906, 2196618, OK
QUERY550, 43580, 409374114, 2017-06-21 14:31:48.484, 309196, OK
QUERY551, 11728, 85370992, 2017-06-21 14:59:53.064, 1993776, OK
QUERY552, 2459, 23513694, 2017-06-21 15:05:23.402, 2324114, OK
QUERY553, 50606, 250462810, 2017-06-21 14:45:04.967, 1105679, OK
QUERY554, 63807, 288832605, 2017-06-21 14:41:53.019, 913731, OK
QUERY555, 59420, 303175841, 2017-06-21 14:40:41.298, 842010, OK
QUERY556, 79555, 464663058, 2017-06-21 14:27:15.478, 36190, OK
QUERY557, 39096, 289005099, 2017-06-21 14:41:52.153, 912865, OK
QUERY558, 8813, 71474477, 2017-06-21 15:01:07.154, 2067866, OK
QUERY559, 36915, 359189349, 2017-06-21 14:36:00.183, 560895, OK
QUERY560, 24982, 177992008, 2017-06-21 14:51:08.475, 1469187, OK
QUERY561, 49124, 378412741, 2017-06-21 14:34:23.625, 464337, OK
QUERY562, 10864, 94435460, 2017-06-21 14:59:04.697, 1945409, OK
QUERY563, 57067, 437075979, 2017-06-21 14:29:29.872, 170584, OK
QUERY564, 54263, 452325528, 2017-06-21 14:28:14.552, 95264, OK
QUERY565, 38149, 361172731, 2017-06-21 14:35:50.285, 550997, OK
QUERY566, 27057, 258592642, 2017-06-21 14:44:24.294, 1065006, OK
QUERY567, 5730, 53839369, 2017-06-21 15:02:41.388, 2162100, OK
QUERY568, 34313, 329558189, 2017-06-21 14:38:29.009, 709721, OK
QUERY569, 48758, 469738092, 2017-06-21 14:26:51.087, 11799, OK
QUERY570, 44805, 402298972, 2017-06-21 14:32:23.885, 344597, OK
QUERY571, 20026, 175999995, 2017-06-21 14:51:37.189, 1497901, OK
QUERY572, 17974, 172237565, 2017-06-21 14:52:10.498, 1531210, OK
QUERY573, 21664, 234430439, 2017-06-21 14:46:25.185, 1185897, OK
QUERY574, 30487, 283818605, 2017-06-21 14:42:18.090, 938802, OK
QUERY575, 15683, 161232075, 2017-06-21 14:53:08.738, 1589450, OK
QUERY576, 5981, 55468157, 2017-06-21 15:02:32.688, 2153400, OK
QUERY577, 22175, 219382716, 2017-06-21 14:47:40.586, 1261298, OK
QUERY578, 4667, 48627841, 2017-06-21 15:03:09.229, 2189941, OK
QUERY579, 14932, 141779546, 2017-06-21 14:54:52.472, 1693184, OK
QUERY580, 27725, 257152271, 2017-06-21 14:44:31.495, 1072207, OK
QUERY581, 38853, 370835268, 2017-06-21 14:35:01.562, 502274, OK
QUERY582, 19985, 170479174, 2017-06-21 14:52:19.711, 1540423, OK
QUERY583, 5516, 47410950, 2017-06-21 15:03:15.721, 2196433, OK
QUERY584, 757, 2065071, 2017-06-21 15:07:18.011, 2438723, OK
QUERY585, 8268, 75004340, 2017-06-21 15:00:48.372, 2049084, OK
QUERY586, 21047, 154582062, 2017-06-21 14:53:44.258, 1624970, OK
QUERY587, 10038, 84921963, 2017-06-21 14:59:55.449, 1996161, OK
QUERY588, 56375, 462535379, 2017-06-21 14:27:25.422, 46134, OK
QUERY589, 9596, 68781880, 2017-06-21 15:01:21.577, 2082289, OK
QUERY590, 32227, 346122239, 2017-06-21 14:37:05.911, 626623, OK
QUERY591, 15596, 148088874, 2017-06-21 14:54:18.875, 1659587, OK
QUERY592, 26921, 264511025, 2017-06-21 14:43:54.686, 1035398, OK
QUERY593, 29081, 173873437, 2017-06-21 14:52:02.003, 1522715, OK
QUERY594, 17432, 124806364, 2017-06-21 14:56:23.082, 1783794, OK
QUERY595, 20598, 152881348, 2017-06-21 14:53:53.362, 1634074, OK
QUERY596, 8601, 78439960, 2017-06-21 15:00:30.027, 2030739, OK
QUERY597, 69525, 432619814, 2017-06-21 14:29:52.067, 192779, OK
QUERY598, 44699, 276948763, 2017-06-21 14:42:52.460, 973172, OK
QUERY599, 56149, 375392853, 2017-06-21 14:34:38.564, 479276, OK
QUERY600, 75254, 384799063, 2017-06-21 14:33:51.408, 432120, OK
QUERY601, 33250, 199622521, 2017-06-21 14:49:19.681, 1360393, OK
QUERY602, 21181, 150880471, 2017-06-21 14:54:03.973, 1644685, OK
QUERY603, 52962, 357279589, 2017-06-21 14:36:09.809, 570521, OK
QUERY604, 3804, 29754918, 2017-06-21 15:04:50.117, 2290829, OK
QUERY605, 17757, 137196527, 2017-06-21 14:55:16.977, 1717689, OK
QUERY606, 15247, 121346566, 2017-06-21 14:56:41.554, 1802266, OK
QUERY607, 43072, 374207489, 2017-06-21 14:34:44.537, 485249, OK
QUERY608, 32147, 295749091, 2017-06-21 14:41:18.431, 879143, OK
QUERY609, 48175, 387245864, 2017-06-21 14:33:39.088, 419800, OK
QUERY610, 984, 3926567, 2017-06-21 15:07:08.041, 2428753, OK
QUERY611, 11990, 109407132, 2017-06-21 14:57:45.054, 1865766, OK
QUERY612, 36529, 328100671, 2017-06-21 14:38:36.340, 717052, OK
QUERY613, 13232, 122859224, 2017-06-21 14:56:33.455, 1794167, OK
QUERY614, 28773, 272698235, 2017-06-21 14:43:13.716, 994428, OK
QUERY615, 28919, 319427846, 2017-06-21 14:39:19.919, 760631, OK
QUERY616, 12857, 148625350, 2017-06-21 14:54:16.001, 1656713, OK
QUERY617, 26904, 309986714, 2017-06-21 14:40:07.192, 807904, OK
QUERY618, 40397, 441141785, 2017-06-21 14:29:09.671, 150383, OK
QUERY619, 318, 1225, 2017-06-21 15:07:30.960, 2451672, OK
QUERY620, 19265, 210535924, 2017-06-21 14:48:24.879, 1305591, OK
QUERY621, 424, 1647484, 2017-06-21 15:07:20.239, 2440951, OK
QUERY622, 4223, 42354662, 2017-06-21 15:03:42.841, 2223553, OK
QUERY623, 38954, 401794207, 2017-06-21 14:32:26.429, 347141, OK
QUERY624, 18985, 209087473, 2017-06-21 14:48:32.130, 1312842, OK
QUERY625, 29480, 308128914, 2017-06-21 14:40:16.513, 817225, OK
QUERY626, 20714, 237372357, 2017-06-21 14:46:10.459, 1171171, OK
QUERY627, 31790, 356925225, 2017-06-21 14:36:11.596, 572308, OK
QUERY628, 3465, 32667458, 2017-06-21 15:04:34.567, 2275279, OK
QUERY629, 43567, 410078913, 2017-06-21 14:31:44.937, 305649, OK
QUERY630, 28118, 281278200, 2017-06-21 14:42:30.802, 951514, OK
QUERY631, 9600, 96522564, 2017-06-21 14:58:53.598, 1934310, OK
QUERY632, 17050, 183077069, 2017-06-21 14:50:42.930, 1443642, OK
QUERY633, 28610, 319982634, 2017-06-21 14:39:17.128, 757840, OK
QUERY634, 25470, 273937365, 2017-06-21 14:43:07.525, 988237, OK
QUERY635, 41198, 440570031, 2017-06-21 14:29:12.526, 153238, OK
QUERY636, 29344, 317460524, 2017-06-21 14:39:29.802, 770514, OK
QUERY637, 3382, 32190581, 2017-06-21 15:04:37.121, 2277833, OK
QUERY638, 10121, 110233022, 2017-06-21 14:57:40.677, 1861389, OK
QUERY639, 12305, 131677713, 2017-06-21 14:55:46.399, 1747111, OK
QUERY640, 19649, 201771312, 2017-06-21 14:49:08.889, 1349601, OK
QUERY641, 16523, 175999995, 2017-06-21 14:51:34.608, 1495320, OK
QUERY642, 46193, 469068317, 2017-06-21 14:26:54.435, 15147, OK
QUERY643, 24304, 239944021, 2017-06-21 14:45:57.583, 1158295, OK
QUERY644, 44382, 443227359, 2017-06-21 14:28:59.552, 140264, OK
QUERY645, 5493, 50131161, 2017-06-21 15:03:01.180, 2181892, OK
QUERY646, 21004, 224908698, 2017-06-21 14:47:12.905, 1233617, OK
QUERY647, 31347, 325967769, 2017-06-21 14:38:47.064, 727776, OK
QUERY648, 10373, 104881548, 2017-06-21 14:58:09.131, 1889843, OK
QUERY649, 1266, 10159712, 2017-06-21 15:06:34.729, 2395441, OK
QUERY650, 29113, 309649362, 2017-06-21 14:40:08.914, 809626, OK
QUERY651, 22924, 228590838, 2017-06-21 14:46:54.443, 1215155, OK
QUERY652, 13781, 132441673, 2017-06-21 14:55:42.333, 1743045, OK
QUERY653, 16410, 165568834, 2017-06-21 14:52:45.654, 1566366, OK
QUERY654, 23052, 241950744, 2017-06-21 14:45:47.545, 1148257, OK
QUERY655, 7978, 76877481, 2017-06-21 15:00:38.393, 2039105, OK
QUERY656, 15160, 153200811, 2017-06-21 14:53:51.655, 1632367, OK
QUERY657, 32437, 353531811, 2017-06-21 14:36:28.706, 589418, OK
QUERY658, 40227, 443863064, 2017-06-21 14:28:56.414, 137126, OK
QUERY659, 2565, 24853031, 2017-06-21 15:05:16.264, 2316976, OK
QUERY660, 40669, 471702799, 2017-06-21 14:26:41.122, 1834, OK
QUERY661, 24463, 260058620, 2017-06-21 14:44:16.957, 1057669, OK
QUERY662, 34532, 377468134, 2017-06-21 14:34:28.352, 469064, OK
QUERY663, 27104, 312835566, 2017-06-21 14:39:52.849, 793561, OK
QUERY664, 39818, 447930929, 2017-06-21 14:28:36.329, 117041, OK
QUERY665, 28305, 324178382, 2017-06-21 14:38:56.059, 736771, OK
QUERY666, 37572, 435311761, 2017-06-21 14:29:38.665, 179377, OK
QUERY667, 44179, 405752973, 2017-06-21 14:32:06.730, 327442, OK
QUERY668, 43821, 452202584, 2017-06-21 14:28:15.166, 95878, OK
QUERY669, 20228, 214663467, 2017-06-21 14:48:04.208, 1284920, OK
QUERY670, 5038, 50111024, 2017-06-21 15:03:01.286, 2181998, OK
QUERY671, 8912, 84229682, 2017-06-21 14:59:59.134, 1999846, OK
QUERY672, 4729, 47546066, 2017-06-21 15:03:15.000, 2195712, OK
QUERY673, 27591, 283358068, 2017-06-21 14:42:20.383, 941095, OK
QUERY674, 27966, 269603959, 2017-06-21 14:43:29.183, 1009895, OK
QUERY675, 15773, 160299910, 2017-06-21 14:53:13.707, 1594419, OK
QUERY676, 34583, 359375427, 2017-06-21 14:35:59.236, 559948, OK
QUERY677, 26462, 284824291, 2017-06-21 14:42:13.054, 933766, OK
QUERY678, 29390, 327513471, 2017-06-21 14:38:39.292, 720004, OK
QUERY679, 35418, 403373737, 2017-06-21 14:32:18.476, 339188, OK
QUERY680, 32361, 361570153, 2017-06-21 14:35:48.285, 548997, OK
QUERY681, 9090, 90259443, 2017-06-21 14:59:26.960, 1967672, OK
QUERY682, 22484, 248439920, 2017-06-21 14:45:15.076, 1115788, OK
QUERY683, 28633, 332641529, 2017-06-21 14:38:13.528, 694240, OK
QUERY684, 35888, 403042077, 2017-06-21 14:32:20.152, 340864, OK
QUERY685, 38500, 393874387, 2017-06-21 14:33:06.015, 386727, OK
QUERY686, 23657, 239422476, 2017-06-21 14:46:00.198, 1160910, OK
QUERY687, 25836, 253944055, 2017-06-21 14:44:47.534, 1088246, OK
QUERY688, 38810, 417621181, 2017-06-21 14:31:06.871, 267583, OK
QUERY689, 10556, 109771780, 2017-06-21 14:57:43.124, 1863836, OK
QUERY690, 43921, 435989161, 2017-06-21 14:29:35.279, 175991, OK
QUERY691, 12035, 127270882, 2017-06-21 14:56:09.931, 1770643, OK
QUERY692, 28020, 302920568, 2017-06-21 14:40:42.581, 843293, OK
QUERY693, 34580, 344026265, 2017-06-21 14:37:16.455, 637167, OK
QUERY694, 23618, 251722449, 2017-06-21 14:44:58.655, 1099367, OK
QUERY695, 24480, 252818774, 2017-06-21 14:44:53.161, 1093873, OK
QUERY696, 27566, 294484046, 2017-06-21 14:41:24.764, 885476, OK
QUERY697, 25725, 256462168, 2017-06-21 14:44:34.944, 1075656, OK
QUERY698, 19590, 211567759, 2017-06-21 14:48:19.713, 1300425, OK
QUERY699, 32513, 357503114, 2017-06-21 14:36:08.681, 569393, OK
QUERY700, 40474, 439295955, 2017-06-21 14:29:18.819, 159531, OK
QUERY701, 44651, 458485608, 2017-06-21 14:27:44.211, 64923, OK
QUERY702, 33425, 355110925, 2017-06-21 14:36:20.746, 581458, OK
QUERY703, 32249, 367367163, 2017-06-21 14:35:19.041, 519753, OK
QUERY704, 31666, 351874229, 2017-06-21 14:36:37.073, 597785, OK
QUERY705, 1421, 11536361, 2017-06-21 15:06:27.370, 2388082, OK
QUERY706, 35517, 398642543, 2017-06-21 14:32:42.282, 362994, OK
QUERY707, 19176, 205160690, 2017-06-21 14:48:51.801, 1332513, OK
QUERY708, 23844, 243886881, 2017-06-21 14:45:37.863, 1138575, OK
QUERY709, 32947, 347240915, 2017-06-21 14:37:00.391, 621103, OK
QUERY710, 3779, 43195488, 2017-06-21 15:03:38.325, 2219037, OK
QUERY711, 15291, 165752157, 2017-06-21 14:52:44.810, 1565522, OK
QUERY712, 24564, 259963928, 2017-06-21 14:44:17.435, 1058147, OK
QUERY713, 42318, 432161605, 2017-06-21 14:29:54.345, 195057, OK
QUERY714, 28349, 314539217, 2017-06-21 14:39:44.324, 785036, OK
QUERY715, 317, 288, 2017-06-21 15:07:31.325, 2452037, OK
QUERY716, 8678, 80737506, 2017-06-21 15:00:17.747, 2018459, OK
QUERY717, 39384, 435126448, 2017-06-21 14:29:39.583, 180295, OK
QUERY718, 36837, 416389761, 2017-06-21 14:31:13.089, 273801, OK
